Unit,Region,Station,Addr,Lat,Lon
經濟部,南投縣,水利署中區水資源局集集攔河堰管理中心,552南投縣集集鎮林尾里攔河路2號,23.820953,120.76519
經濟部,臺東縣,台電公司知本服務所大廳,950臺東縣臺東市知本路3段658號,22.706238,121.041264
經濟部,新北市,土城工業區服務中心,236新北市土城區沛坡村三民路4號1樓,24.963135,121.420759
經濟部,臺中市,大甲幼獅工業區服務中心,437臺中市大甲區日南里幼獅路36號,24.404733,120.651973
經濟部,臺中市,大里工業區服務中心,412臺中市大里區仁化里工業路2號1樓,24.0972159,120.712886
經濟部,基隆市,大武崙(兼瑞芳)工業區服務中心,204基隆市安樂區武訓街59號,25.148652,121.699008
經濟部,高雄市,大發(兼鳳山)工業區服務中心,831高雄市大寮區過溪村華中路1號1樓,22.584767,120.428778
經濟部,臺中市,經濟部工業局中區工業區管理處,407臺中市西屯區協和里工業區四路1號,24.164257,120.611256
經濟部,高雄市,仁大工業區服務中心,815高雄市大社區經建路6號1樓,22.7256263,120.3387977
經濟部,屏東縣,內埔工業區服務中心,912屏東縣內埔鄉豐田村建國路4號,22.637979,120.541199
經濟部,雲林縣,斗六工業區服務中心,640雲林縣斗六市榴南里斗工十路7號2樓,23.7135404,120.5895198
經濟部,臺北市,經濟部工業局北區工業區管理處,115臺北市南港區三重路19之13號E棟1樓,25.058303,121.613953
經濟部,臺中市,台中工業區服務中心,407臺中市西屯區協和里工業區5路2號,24.168883,120.608626
經濟部,臺中市,台中港關連工業區服務中心,435臺中市梧棲區自強路280號,24.237263,120.523183
經濟部,臺南市,台南科技工業區服務中心,709臺南市安南區鹽田里五鄰科技五路600號1樓,23.0440553,120.1411358
經濟部,嘉義縣,民雄(兼頭橋)工業區服務中心,621嘉義縣民雄鄉福樂村中正路68號1樓,23.5202506,120.4581118
經濟部,高雄市,永安工業區服務中心,828高雄市永安區永工二路1號1樓,22.809195,120.252021
經濟部,臺南市,永康工業區服務中心,710臺南市永康區王行里環工路6號,23.04911,120.274452
經濟部,彰化縣,全興工業區服務中心,509彰化縣伸港鄉溪底村興工路67號2樓,24.171435,120.510972
經濟部,臺南市,安平工業區服務中心,702臺南市南區中華西路一段67號,22.9736591,120.183342
經濟部,嘉義縣,朴子(兼義竹)工業區服務中心-朴子,613嘉義縣朴子市朴子工業區二街1號,23.438344,120.247272
經濟部,嘉義縣,朴子(兼義竹)工業區服務中心-義竹,624嘉義縣義竹鄉義工一路4號1F,23.360025,120.22047
經濟部,臺南市,官田工業區服務中心,720臺南市官田區二鎮里村工業路2號,23.207745,120.322437
經濟部,高雄市,林園工業區服務中心,832高雄市林園區五福里石化二路10號,22.49813,120.410863
經濟部,彰化縣,芳苑工業區服務中心,528彰化縣芳苑鄉後寮村工區路18號1樓,23.911831,120.346684
經濟部,臺南市,經濟部工業局南區工業區管理處,709臺南市安南區科技公園大道1號3樓,23.032861,120.143106
經濟部,南投縣,南崗(兼竹山)工業區服務中心-南崗,540南投縣南投市南崗三路21號1樓,23.9269371,120.669106
經濟部,高雄市,經濟部工業局南部服務處,801高雄市前金區成功一路436號5樓,22.6291001,120.2919622
經濟部,屏東縣,屏南工業區服務中心,940屏東縣枋寮鄉東海村屏南路36號,22.411928,120.577208
經濟部,高雄市,高雄臨海工業區服務中心,812高雄市小港區大業北路37號1樓,22.56659,120.345063
經濟部,高雄市,高雄臨海林園大發工業區聯合污水處理廠-臨海廠,812高雄市小港區大林浦鳳北路4號1樓,22.528862,120.343364
經濟部,高雄市,經濟部國際貿易局高雄辦事處廠商服務區,801高雄市前金區中正四路103號2樓,22.629803,120.298197
經濟部,臺北市,經濟部國際貿易局2樓廠商服務區,100臺北市中正區湖口街1號,25.033153,121.514748
經濟部,雲林縣,麥寮專用港管理小組,638雲林縣麥寮鄉臺塑工業園區1號港務大樓4樓,23.75,120.25
經濟部,雲林縣,雲林科技工業區服務中心,640雲林縣斗六市虎溪里科工六路6號,23.7226933,120.5042046
經濟部,新竹縣,新竹工業區服務中心,303新竹縣湖口鄉鳳山村中華路22號1樓,24.872303,121.010176
經濟部,臺南市,新營工業區服務中心,730臺南市新營區新工路28號,23.303343,120.281379
經濟部,高雄市,中油公司大林廠行政大樓總機櫃檯,812高雄市小港區沿海四路50號,22.529422,120.347353
經濟部,新北市,經濟部中央地質調查所地質研究館1F大禮堂及開標室,235新北市中和區華新街109巷2號,24.9826,121.508558
經濟部,新北市,經濟部中央地質調查所地質研究館1F會客室,235新北市中和區華新街109巷2號,24.9826,121.508558
經濟部,新北市,經濟部中央地質調查所地質研究館2F第1會議室及貴賓室,235新北市中和區華新街109巷2號,24.9826,121.508558
經濟部,新北市,經濟部中央地質調查所地質研究館2F第2會議室,235新北市中和區華新街109巷2號,24.9826,121.508558
經濟部,新北市,經濟部中央地質調查所地質研究館3F圖書室,235新北市中和區華新街109巷2號,24.9826,121.508558
經濟部,新北市,經濟部中央地質調查所岩心資料館1F岩心處理中心,235新北市中和區華新街109巷2號,24.9826,121.508558
經濟部,新北市,經濟部中央地質調查所岩心資料館5F標本展示中心,235新北市中和區華新街109巷2號,24.9826,121.508558
經濟部,臺北市,經濟部國營事業委員會1樓大廳,100臺北市中正區寶慶路25號,25.041418,121.510962
經濟部,臺北市,經濟部國營事業委員會4樓,100臺北市中正區寶慶路25號4F,25.041438,121.511064
經濟部,臺北市,經濟部國營事業委員會5樓,100臺北市中正區寶慶路25號5F,25.041438,121.511064
經濟部,臺北市,經濟部國營事業委員會6樓,100臺北市中正區寶慶路25號6F,25.041438,121.511064
經濟部,臺北市,經濟部國營事業委員會7樓,100臺北市中正區寶慶路25號7F,25.041438,121.511064
經濟部,臺北市,智慧局3樓民眾服務台,106臺北市大安區辛亥路2段185號3樓,25.0217103,121.5414676
經濟部,嘉義縣,嘉太工業區服務中心,612嘉義縣太保市嘉太工業區中興路1號1樓,23.508577,120.362772
經濟部,彰化縣,彰濱工業區服務中心,505彰化縣鹿港鎮鹿工路2號1F,24.078788,120.413937
經濟部,彰化縣,福興(兼埤頭及田中)工業區服務中心-田中,520彰化縣田中鎮沙崙里新工三路95號1樓,23.8484914,120.5712719
經濟部,彰化縣,福興(兼埤頭及田中)工業區服務中心-埤頭,523彰化縣埤頭鄉崙腳村興工路1號1樓,23.8796711,120.459054
經濟部,彰化縣,福興(兼埤頭及田中)工業區服務中心-福興,506彰化縣福興鄉萬豐村福工路1號1樓,24.0119229,120.486984
經濟部,新北市,樹林工業區服務中心,238新北市樹林區武林街6號1樓,25.001724,121.418107
經濟部,苗栗縣,頭份(兼竹南及銅鑼)工業區服務中心-銅鑼,366苗栗縣銅鑼鄉自強路17號,24.4789384,120.7926865
經濟部,苗栗縣,頭份(兼竹南及銅鑼)工業區服務中心-頭份,351苗栗縣頭份鎮自強路2段166號,24.6838076,120.8973417
經濟部,宜蘭縣,龍德(兼利澤)工業區服務中心,270宜蘭縣蘇澳鎮自強路12號,24.6337611,121.828477
經濟部,雲林縣,豐田(兼元長)工業區服務中心-元長,655雲林縣元長鄉下寮村興工街28號,23.6138388,120.333117
經濟部,雲林縣,豐田(兼元長)工業區服務中心-豐田,631雲林縣大埤鄉嘉興村豐田路67號,23.6421882,120.4677705
經濟部,臺東縣,豐樂工業區服務中心,950臺東縣臺東市大忠路77號,22.7565354,121.1323967
經濟部,臺北市,水利署台北辦公區,106臺北市大安區信義路三段41-3號9樓,25.033771,121.535213
經濟部,新北市,水利署新店辦公區,231新北市新店區安和路三段76號,24.98361,121.51805
經濟部,臺中市,水利署第三河川局1樓服務台,413臺中市霧峰區峰堤路191號,24.0794,120.703397
經濟部,新北市,新北產業園區服務中心,242新北市新莊區五工路95號1樓,25.063717,121.457221
經濟部,臺中市,經濟部中區聯合服務中心7樓民眾洽公櫃台,408臺中市南屯區黎明路2段503號7樓,24.155182,120.634199
經濟部,南投縣,經濟部中部辦公室第一科服務台,540南投縣南投市中興新村省府路4號2F,23.957895,120.686604
經濟部,南投縣,經濟部中部辦公室第三科服務台,540南投縣南投市中興新村省府路4號1F,23.957895,120.686604
經濟部,高雄市,經濟部加工出口區管理處1樓洽公區,811高雄市楠梓區加昌路600號,22.719188,120.305629
經濟部,屏東縣,經濟部加工出口區管理處屏東分處1樓洽公區,900屏東縣屏東市屏加路1號,22.676111,120.494167
經濟部,南投縣,台電公司鹿谷服務所大廳,558南投縣鹿谷鄉中正路二段135號,23.747974,120.752599
經濟部,南投縣,台電公司集集服務所大廳,552南投縣集集鎮大園巷18號,23.832618,120.799656
經濟部,南投縣,台電公司埔里服務所大廳,545南投縣埔里鎮信義路9號,23.976215,120.980759
經濟部,南投縣,台電公司魚池服務所大廳,555南投縣魚池鄉水社村中山路281號,23.866726,120.904799
經濟部,臺中市,台電公司谷關訓練中心辦公大樓大廳川堂,424臺中市和平區東關路1段臺電巷33號,24.208651,121.018556
經濟部,高雄市,高雄軟體科技園區,806高雄市前鎮區復興四路10號3樓之3,22.604572,120.299617
經濟部,高雄市,經濟部加工出口區管理處從業員工服務中心,811高雄市楠梓區經二路15號,22.723569,120.306808
經濟部,高雄市,經濟部水利署南區水資源局高屏堰管理中心,840高雄市大樹區中正一路240號,22.688518,120.435588
經濟部,嘉義縣,中油公司嘉義縣阿里山鄉阿里山新站,605嘉義縣阿里山鄉中山村1鄰南阿里山55-5號,23.450027,120.861379
經濟部,宜蘭縣,自來水公司深溝給水廠,264宜蘭縣員山鄉員山路二段236號,24.720609,121.705835
經濟部,宜蘭縣,經濟部工業局利澤工業區服務中心,268宜蘭縣五結鄉利工二路46號,24.656144,121.836662
經濟部,臺中市,臺中軟體園區,412臺中市大里區中興路一段157號,24.086237,120.695908
經濟部,臺南市,經濟部水利署南區水資源局曾文水庫永續利用展示館,715臺南市楠西區密枝里70號,23.219576,120.498378
經濟部,桃園市,大園工業區服務中心,337桃園市大園區內海村民生路101號1樓,25.071751,121.196096
經濟部,桃園市,石門水庫依山閣遊客服務中心1樓服務台,325桃園市龍潭區大平村二坪34號,24.8108371,121.239797
經濟部,桃園市,台電公司桃園區處服務中心營業廳,330桃園市桃園區復興路352號,24.989738,121.304971
經濟部,桃園市,自來水公司中壢服務所,324桃園市平鎮區延平路一段26號,24.952805,121.220809
經濟部,桃園市,自來水公司桃園服務所,330桃園市桃園區中山路291號,24.991983,121.304544
經濟部,桃園市,自來水公司楊梅服務所,326桃園市楊梅區楊新路18巷2號,24.91353,121.147693
經濟部,桃園市,平鎮工業區服務中心,324桃園市平鎮區湧光里南豐路261號1樓,24.8996383,121.2038995
經濟部,桃園市,林口工業區服務中心,333桃園市龜山區文化一路53號2樓,25.0574039,121.374066
經濟部,桃園市,標準檢驗局新竹分局桃園機場辦事處商檢業務民眾洽公區,337桃園市大園區埔心村航勤北路7號,25.090399,121.246963
經濟部,桃園市,標準檢驗局新竹分局桃園辦事處商檢/計量業務民眾洽公區,320桃園市中壢區龍岡路一段46號,24.951039,121.222156
經濟部,桃園市,龜山工業區服務中心,330桃園市桃園區大誠路9號2樓,24.983703,121.322245
經濟部,桃園市,桃園幼獅工業區服務中心,326桃園市楊梅區獅二路二號2樓,24.923434,121.171453
經濟部,桃園市,自來水公司大溪營運所,335桃園市大溪區文化路211巷5號,24.876643,121.289972
經濟部,桃園市,自來水公司大園服務所,337桃園市大園區忠孝一街10號,25.06563,121.197998
經濟部,桃園市,自來水公司龜山服務所,333桃園市龜山區光峰路2號,24.996427,121.34039
經濟部,桃園市,經濟部水利署北區水資源局為民服務室,325桃園市龍潭區佳安路2號,24.835252,121.241673
經濟部,桃園市,經濟部水利署北區水資源局環翠樓遊客服務中心,335桃園市大溪區復興里環湖路1號,24.811633,121.24729
經濟部,桃園市,台電公司中壢服務所大廳,320桃園市中壢區延平路499號,24.957085,121.223745
經濟部,桃園市,觀音工業區服務中心,328桃園市觀音區工業五路3號,25.052557,121.118045
經濟部,桃園市,台電公司林口訓練中心行政教學大樓大廳川堂,333桃園市龜山區文明路27號,25.0608,121.37915
經濟部,桃園市,中壢工業區服務中心,320桃園市中壢區東園路57號,24.979153,121.239538
經濟部,桃園市,台電公司大潭發電廠接待中心,328桃園市觀音區大潭村電廠路1號,25.03056,121.051837
經濟部,新竹縣,中油公司竹東服務中心,310新竹縣竹東鎮東寧里北興路一段36號,24.725208,121.099516
經濟部,苗栗縣,中油公司竹南服務中心,350苗栗縣竹南鎮新南里東平路99號,24.6845489,120.882713
經濟部,苗栗縣,中油公司苗栗服務中心,360苗栗縣苗栗市福星街25號,24.5715441,120.825425
經濟部,新竹市,中油公司新竹服務中心,300新竹市東區大學路8之1號,24.789815,121.003569
經濟部,臺中市,中油公司台中市南屯區五權西路站,408臺中市南屯區五權西路二段562號,24.141304,120.641738
經濟部,臺中市,中油公司台中市霧峰區霧峰站,413臺中市霧峰區中正路784號,24.0619494,120.6983727
經濟部,臺中市,中油公司台中直銷中心,406臺中市北屯區文心路四段121號,24.1739083,120.6742029
經濟部,南投縣,中油公司南投直銷中心,540南投縣南投市仁和路13號,23.9227981,120.671205
經濟部,南投縣,中油公司南投縣南投市南投三和站,540南投縣南投市三和里中興路549號,23.906699,120.690651
經濟部,南投縣,中油公司南投縣草屯鎮草屯站,542南投縣草屯鎮玉峰里中正路880號,23.9846159,120.686587
經濟部,彰化縣,中油公司彰化直銷中心,500彰化縣彰化市中山路三段27號,24.084601,120.553812
經濟部,臺北市,中油公司台北市中山區中崙站,104臺北市中山區八德路二段214號,25.046359,121.539601
經濟部,臺北市,中油公司台北市內湖區內湖站,114臺北市內湖區民權東路六段50號,25.06846,121.584084
經濟部,臺北市,中油公司台北市北投區中央北路站,112臺北市北投區中央北路四段584號,25.127079,121.4663
經濟部,臺北市,中油公司台北直銷中心,100臺北市中正區莒光路2號2樓,25.031393,121.5073019
經濟部,新北市,中油公司新北市坪林區坪林站,232新北市坪林區水柳腳188-1號,24.940149,121.702166
經濟部,新北市,中油公司新北市新莊區新莊站,242新北市新莊區中正路338號,25.034682,121.4452871
經濟部,臺東縣,中油公司台東直銷中心,950臺東縣臺東市中興路二段23號,22.7688413,121.1234255
經濟部,臺東縣,中油公司台東縣大武鄉大武站,965臺東縣大武鄉尚武村尚武路8號,22.3417469,120.894912
經濟部,宜蘭縣,中油公司宜蘭直銷中心,268宜蘭縣五結鄉中正路二段96號,24.697997,121.769194
經濟部,宜蘭縣,中油公司宜蘭縣五結鄉羅東站,268宜蘭縣五結鄉中正路二段94號,24.6975591,121.7692641
經濟部,宜蘭縣,中油公司宜蘭縣蘇澳鎮蘇澳站,270宜蘭縣蘇澳鎮中山路一段196號,24.595993,121.847033
經濟部,花蓮縣,中油公司花蓮直銷中心,970花蓮縣花蓮市東興路285號,24.0006361,121.6327295
經濟部,花蓮縣,中油公司花蓮縣吉安鄉南埔站,973花蓮縣吉安鄉仁和村中正路二段6號,23.9639559,121.589869
經濟部,新竹市,中油公司新竹直銷中心,300新竹市東區大學路2號,24.790918,121.004378
經濟部,金門縣,中油公司金門行銷中心,891金門縣金湖鎮料羅里料羅160號,24.4376913,118.4279933
經濟部,屏東縣,中油公司屏東直銷中心,900屏東縣屏東市復興路261號,22.660946,120.487895
經濟部,屏東縣,中油公司屏東縣枋山鄉楓港站,941屏東縣枋山鄉楓港村舊庄路53號,22.199387,120.689349
經濟部,屏東縣,中油公司屏東縣南州鄉南州交流道站,926屏東縣南州鄉壽元村大同路107號,22.491585,120.538932
經濟部,屏東縣,中油公司屏東縣恆春鎮墾丁站,946屏東縣恆春鎮墾丁里墾丁路402號,21.946114,120.792776
經濟部,高雄市,中油公司高雄市新興區林森二路站,800高雄市新興區新田路82號,22.623071,120.305714
經濟部,高雄市,中油公司高雄市橋頭區橋頭站,825高雄市橋頭區橋頭里成功北路15號,22.76249,120.308168
經濟部,高雄市,中油公司高雄直銷中心,806高雄市前鎮區成功二路15號,22.593947,120.303998
經濟部,高雄市,中油公司橋頭直銷中心,825高雄市橋頭區成功南路青埔溪邊1號,22.7539012,120.3089541
經濟部,基隆市,中油公司基隆直銷中心,200基隆市仁愛區成功一路107號1樓,25.1270982,121.7376282
經濟部,臺南市,中油公司台南市玉井區玉井站,714臺南市玉井區玉田里中山路91號,23.122245,120.466011
經濟部,臺南市,中油公司台南直銷中心,704臺南市北區成功路16號,22.997662,120.2094968
經濟部,澎湖縣,中油公司馬公直銷中心,880澎湖縣馬公市民福路16號,23.565134,119.568659
經濟部,雲林縣,中油公司雲林直銷中心,640雲林縣斗六市文化路522號,23.7125601,120.557172
經濟部,雲林縣,中油公司雲林縣斗六市雅虎站,640雲林縣斗六市虎溪里西平路776號,23.724213,120.52484
經濟部,雲林縣,中油公司雲林縣斗南鎮斗南站,630雲林縣斗南鎮延平路二段165號,23.680254,120.481117
經濟部,嘉義市,中油公司嘉義直銷中心,600嘉義市東區興業東路12號,23.469252,120.454641
經濟部,嘉義縣,中油公司嘉義縣梅山鄉梅山二站,603嘉義縣梅山鄉過山村7鄰開元后46號,23.5911268,120.5369953
經濟部,澎湖縣,中油公司澎湖縣馬公市馬公站,880澎湖縣馬公市民福路18號,23.565286,119.568435
經濟部,臺中市,中油公司台中市大肚區服務中心,432台中市大肚區沙田路二段310巷6號,24.1090678,120.6248697
經濟部,高雄市,中油公司高雄市服務中心,812高雄市小港區中山四路31號,22.569241,120.347885
經濟部,新北市,中油公司新北市樹林區服務中心,238新北市樹林區東順街98號,24.975503,121.407705
經濟部,嘉義市,中油公司嘉義市服務中心,600嘉義市西區民生南路217號,23.4669673,120.4462113
經濟部,臺北市,經濟部工業局1樓,106臺北市大安區信義路三段41-3號,25.033789,121.535347
經濟部,臺北市,經濟部中小企業處馬上解決問題中心服務櫃台區,106臺北市大安區羅斯福路二段95號3樓,25.025532,121.523852
經濟部,高雄市,經濟部加工出口區管理處高雄分處1、2樓洽公區,806高雄市前鎮區高雄加工出口區中一路2號,22.6012795,120.2919236
經濟部,臺北市,投審會5樓辦公區,100臺北市中正區羅斯福路1段7號5樓,25.033561,121.5179367
經濟部,臺北市,投審會8樓辦公區,100臺北市中正區羅斯福路1段7號8樓,25.033561,121.5179367
經濟部,新竹縣,自來水公司湖口營運所,303新竹縣湖口鄉仁興路3號,24.874913,121.011969
經濟部,苗栗縣,自來水公司通霄銅鑼營運所,366苗栗縣銅鑼鄉朝陽村朝西68號,24.492856,120.784639
經濟部,嘉義市,標準檢驗局臺南分局嘉義辦事處,600嘉義市東區民權路312號,23.482495,120.450668
經濟部,斗六市,標準檢驗局臺南分局斗六辦事處,640雲林縣斗六市府前街105號,23.4219,120.3230
經濟部,臺南市,標準檢驗局臺南分局度政,104臺南市北區富北街9號4樓,22.9985,120.209
經濟部,新竹市,智慧財產局新竹服務處,300新竹市北區北大路68號5樓,24.81226,120.971893
經濟部,臺中市,智慧財產局台中服務處,408臺中市西屯區黎明路2段503號7樓,24.155366,120.63402
經濟部,臺南市,智慧財產局台南服務處,700臺南市中西區永華路1段32號5樓,22.987668,120.196453
經濟部,高雄市,智慧財產局高雄服務處,801高雄市前金區成功一路436號8F,22.629185,120.291922
經濟部,高雄市,經濟部加工出口區管理處高雄分處臨廣辦公室1樓洽公區,806高雄市前鎮區248-34號臨廣辦公室1F洽公區,22.57583,120.3166
經濟部,澎湖縣,標準檢驗局高雄分局澎湖辦事處,880澎湖縣馬公市新生路177-2號,23.57084,119.57423
交通部,臺南市,交通部中央氣象局臺灣南區氣象中心1樓大廳,700臺南市中西區公園路21號,22.993533,120.205147
交通部,高雄市,公路總局高雄區監理所,830高雄市鳳山區武營路361號1樓,22.615307,120.33604
交通部,屏東縣,公路總局高雄區監理所屏東監理站,900屏東縣屏東市忠孝路222號1樓,22.692868,120.489073
交通部,屏東縣,公路總局高雄區監理所屏東監理站恆春分站,946屏東縣恆春鎮草埔路11號1樓,22.008402,120.739274
交通部,高雄市,公路總局高雄區監理所旗山監理站,842高雄市旗山區旗文路123-1號1樓,22.901446,120.477464
交通部,澎湖縣,公路總局高雄區監理所澎湖監理站,880澎湖縣馬公市光華里121號1樓,23.553341,119.56659
交通部,苗栗縣,公路總局新竹區監理所苗栗監理站,360苗栗縣苗栗市福麗里福麗98號,24.567633,120.808569
交通部,新竹市,公路總局新竹區監理所新竹市監理站,300新竹市東區自由路10號,24.810676,120.983019
交通部,雲林縣,公路總局嘉義區監理所東勢監理分站,635雲林縣東勢鄉所前街五號,23.675846,120.251543
交通部,臺南市,公路總局嘉義區監理所麻豆監理站,721臺南市麻豆區新生北路551號,23.18995,120.248364
交通部,雲林縣,公路總局嘉義區監理所雲林監理站,640雲林縣斗六市雲林路二段411號,23.699676,120.528895
交通部,臺南市,公路總局嘉義區監理所新營監理站,730臺南市新營區大同路五十五號,23.311655,120.322323
交通部,嘉義市,公路總局嘉義區監理所嘉義市監理站,600嘉義市東區保建街89號,23.50077,120.452311
交通部,臺南市,公路總局嘉義區監理所臺南監理站,701臺南市東區崇德路一號,22.981226,120.217655
交通部,臺中市,公路總局臺中區監理所,432臺中市大肚區遊園路1段2號,24.155106,120.573258
交通部,彰化縣,公路總局臺中區監理所彰化監理站-1,503彰化縣花壇鄉南口村中山路二段457號,24.036437,120.535474
交通部,臺中市,公路總局臺中區監理所臺中市監理站,404臺中市北區北屯路77號,24.161669,120.692211
交通部,臺中市,公路總局臺中區監理所豐原監理站,420臺中市豐原區豐東路120號,24.247412,120.730868
交通部,新北市,公路總局臺北區監理所,238新北市樹林區中正路248巷7號,25.008948,121.418212
交通部,宜蘭縣,公路總局臺北區監理所宜蘭監理站,268宜蘭縣五結鄉中正路2段9號,24.693988,121.769135
交通部,新北市,公路總局臺北區監理所板橋監理站,235新北市中和區中山路3段116號,25.006124,121.475367
交通部,花蓮縣,公路總局臺北區監理所花蓮監理站,973花蓮縣吉安鄉中正路2段152號,23.961019,121.586981
交通部,花蓮縣,公路總局臺北區監理所花蓮監理站玉里分站,981花蓮縣玉里鎮永昌里中華路427號,23.347107,121.317224
交通部,基隆市,公路總局臺北區監理所基隆監理站,206基隆市七堵區實踐路296號,25.088146,121.696027
交通部,新北市,公路總局臺北區監理所蘆洲監理站,247新北市蘆洲區中山二路163號,25.081363,121.470425
交通部,花蓮縣,公路總局第四區養護工程處玉里工務段,981花蓮縣玉里鎮源城里客城1之2號,23.326746,121.314592
交通部,澎湖縣,七美航空站,883澎湖縣七美鄉平和村55號,23.211456,119.418351
交通部,花蓮縣,花蓮航空站,971花蓮縣新城鄉嘉里村機場一號,24.02529,121.618326
交通部,金門縣,金門航空站,891金門縣金湖鎮尚義機場二號,24.420555,118.344444
交通部,連江縣,南竿航空站,209連江縣南竿鄉復興村220號,26.14561,119.936142
交通部,屏東縣,恆春航空站,946屏東縣恆春鎮仁壽里十鄰省北路二段三九三號,22.040037,120.733458
交通部,高雄市,高雄國際航空站,806高雄市前鎮區中山四路二號,22.580367,120.330231
交通部,澎湖縣,望安航空站,882澎湖縣望安鄉中社村156號,23.367423,119.50319
交通部,嘉義縣,嘉義航空站,608嘉義縣水上鄉榮典路1號,23.454437,120.397501
交通部,臺東縣,綠島航空站,951臺東縣綠島鄉南寮村231號,22.656072,121.482751
交通部,臺東縣,臺東航空站,950臺東縣臺東市民航路1100號,22.755213,121.109246
交通部,臺南市,臺南航空站,702臺南市南區大同路二段1002號,22.948349,120.215596
交通部,臺東縣,蘭嶼航空站,952臺東縣蘭嶼鄉紅頭村漁人151號,22.026836,121.536424
交通部,臺北市,交通通信傳播大樓1樓服務台,100臺北市中正區仁愛路一段50號,25.038181,121.524786
交通部,花蓮縣,花蓮港行政大樓,970花蓮縣花蓮市海岸路66號,23.980316,121.619556
交通部,嘉義縣,布袋管理處布袋港旅客服務中心,625嘉義縣布袋鎮中山路334-1號,23.379864,120.148467
交通部,臺南市,安平港營運處安平港旅客服務中心,702臺南市南區新港路23巷16號,22.9703558,120.1744496
交通部,澎湖縣,馬公管理處馬公港1F候船室,880澎湖縣馬公市臨海路36-1號,23.562971,119.564432
交通部,澎湖縣,馬公管理處馬公港2F候船室,880澎湖縣馬公市臨海路36-1號,23.562971,119.564432
交通部,新北市,高鐵局民眾閱覽室,220新北市板橋區縣民大道2段7號13樓,25.0139031,121.4640713
交通部,新北市,高鐵局沿革展示室,220新北市板橋區縣民大道2段7號12樓,25.0139031,121.4640713
交通部,新北市,高鐵局圖資室,220新北市板橋區縣民大道2段7號11樓,25.0139031,121.4640713
交通部,新北市,高鐵局檔案閱覽室,235新北市中和區民安街170號1樓,24.9998322,121.4775923
交通部,新北市,高鐵局服務台,220新北市板橋區縣民大道2段7號9樓東側,25.0139031,121.4640713
交通部,臺中市,臺灣港務股份有限公司臺中港務分公司棧埠處(旅客服務中心),435臺中市梧棲區中二路一段9號,24.260722,120.521411
交通部,澎湖縣,七美遊客中心,883澎湖縣七美鄉南滬村西南一鄰42號,23.2080556,119.4286111
交通部,彰化縣,八卦山脈生態遊客中心,500彰化縣彰化市卦山路13之7號,24.0781809,120.556003
交通部,南投縣,八卦山管理站,551南投縣名間鄉名松路二段181號,23.833866,120.636299
交通部,新北市,三芝遊客中心,252新北市三芝區埔平里埔頭坑164-2號,25.2370456,121.5255815
交通部,宜蘭縣,大里遊客中心,261宜蘭縣頭城鎮濱海路7段11號,24.969428,121.92407
交通部,嘉義縣,大埔遊客中心,608嘉義縣大埔鄉和平村7鄰雙溪100號,23.301202,120.598775
交通部,屏東縣,大鵬灣國家風景區管理處大鵬灣遊客中心,928屏東縣東港鎮大潭路169號,22.45741,120.479679
交通部,澎湖縣,觀光局小門地質館,881澎湖縣西嶼鄉小門村11-12號,23.653883,119.51725
交通部,屏東縣,小琉球遊客中心,929屏東縣琉球鄉民族路20-1號,22.354299,120.381124
交通部,南投縣,日月潭國家風景區管理處水社遊客中心,555南投縣魚池鄉水社村中山路163號,23.866462,120.911139
交通部,臺南市,北門遊客中心,727臺南市北門區北門里舊埕200號,23.269892,120.124168
交通部,新北市,北海岸及觀音山國家風景管理區白沙灣遊客中心,253新北市石門區德茂里33-6號,25.2686111,121.5713889
交通部,澎湖縣,北海遊客中心,884澎湖縣白沙鄉鄉赤崁村37-4號,23.664044,119.594854
交通部,臺東縣,台東管理站八仙洞遊客中心,962臺東縣長濱鄉三間村水母丁1-4號,23.397172,121.469307
交通部,臺東縣,台東管理站三仙台遊客中心,961臺東縣成功鎮三仙里基翬路74號,23.123111,121.406354
交通部,臺東縣,台東管理站小野柳遊客中心,950臺東縣臺東市松江路1段500號,22.793809,121.187066
交通部,澎湖縣,吉貝遊客中心,884澎湖縣白沙鄉吉貝村182-2號,23.738744,119.611181
交通部,臺南市,西拉雅國家風景區管理處管理處服務台,732臺南市白河區仙草里仙草1-1號,23.349837,120.481043
交通部,臺中市,谷關遊客中心,424臺中市和平區東關路一段102號,24.2032059,121.007124
交通部,南投縣,車埕遊客中心,553南投縣水里鄉車埕村民權巷101-3號,23.834746,120.865606
交通部,新北市,東北角暨宜蘭海岸國家風景區管理處管理處服務台,228新北市貢寮區興隆街36號,25.017024,121.942576
交通部,花蓮縣,東部海岸國家風景區管理處鹽寮遊客中心,974花蓮縣壽豐鄉鹽寮村大坑5號,23.904306,121.602986
交通部,臺東縣,東部海岸國家風景區管理都歷處本部遊客中心,961臺東縣成功鎮信義里新村路25號,23.018579,121.326759
交通部,花蓮縣,花蓮管理站秀姑巒溪泛舟中心,978花蓮縣瑞穗鄉中山路3段215號,23.488881,121.401203
交通部,新北市,金山遊客中心,208新北市金山區磺港路171-2號,25.224396,121.644007
交通部,苗栗縣,南庄遊客中心,353苗栗縣南庄鄉東村4鄰大同路43號,24.5981465,120.9992256
交通部,澎湖縣,南海遊客中心,880澎湖縣馬公市新營路25號,23.566162,119.572258
交通部,臺中市,觀光局旅遊服務中心台中服務處,408臺中市南屯區干城街95號1樓,24.154091,120.632437
